config,PIECE_RADIUS,12.5
config,POWER_TO_VELOCITY,2.0
config,LINEAR_DAMPING,1.35
config,ANGULAR_DAMPING,0.0
config,VELOCITY_ITERATIONS,60
config,POSITION_ITERATIONS,60
frame,index,player,x,y,angle,vx,vy,av,speed,dist,arrowRot
7,0,2,31.617378,108.832344,-0.276645,-41.611393,-146.557678,0.000000,152.350449,89.013733,-1.847441
7,1,2,-11.321441,-7.131890,3.013025,15.935954,123.266586,0.000000,124.292419,72.620285,1.442229
7,2,2,95.408028,-92.365456,3.944860,-157.605545,152.071213,0.000000,219.009506,127.960571,2.374064
7,3,2,-3.596019,-67.239426,3.235581,-15.027489,159.415085,0.000000,160.121811,93.554291,1.664785
7,4,1,-52.172482,12.735012,1.159217,117.346466,-51.222878,0.000000,128.038971,74.809265,-0.411579
7,5,1,-47.271042,92.732567,0.542657,94.920517,-157.401382,0.000000,183.807236,107.392975,-1.028139
7,6,1,-123.258904,6.794217,1.216885,167.255859,-61.795521,0.000000,178.306503,104.179062,-0.353911
7,7,1,102.921768,68.246468,-0.647541,-150.489532,-198.973099,0.000000,249.474228,145.760193,-2.218337
8,0,2,30.939116,106.443466,-0.276645,-40.695740,-143.332687,0.000000,148.998001,89.013733,-1.847441
8,1,2,-11.061686,-5.122655,3.013025,15.585285,120.554115,0.000000,121.557381,72.620285,1.442229
8,2,2,92.839073,-89.886703,3.944860,-154.137451,148.724899,0.000000,214.190216,127.960571,2.374064
8,3,2,-3.840966,-64.640976,3.235581,-14.696811,155.907166,0.000000,156.598343,93.554291,1.664785
8,4,1,-50.259743,11.900084,1.159217,114.764267,-50.095722,0.000000,125.221474,74.809265,-0.411579
8,5,1,-45.723846,90.166939,0.542657,92.831802,-153.937775,0.000000,179.762573,107.392975,-1.028139
8,6,1,-120.532646,5.786955,1.216885,163.575409,-60.435715,0.000000,174.382889,104.179062,-0.353911
8,7,1,100.468803,65.003220,-0.647541,-147.178024,-194.594711,0.000000,243.984573,145.760193,-2.218337
9,0,2,30.275778,104.107155,-0.276645,-39.800236,-140.178665,0.000000,145.719315,89.013733,-1.847441
9,1,2,-10.807647,-3.157633,3.013025,15.242332,117.901337,0.000000,118.882523,72.620285,1.442229
9,2,2,90.326645,-87.462502,3.944860,-150.745667,145.452225,0.000000,209.476974,127.960571,2.374064
9,3,2,-4.080523,-62.099701,3.235581,-14.373409,152.476440,0.000000,153.152405,93.554291,1.664785
9,4,1,-48.389095,11.083528,1.159217,112.238892,-48.993370,0.000000,122.465988,74.809265,-0.411579
9,5,1,-44.210697,87.657768,0.542657,90.789047,-150.550385,0.000000,175.806915,107.392975,-1.028139
9,6,1,-117.866379,4.801857,1.216885,159.975952,-59.105831,0.000000,170.545609,104.179062,-0.353911
9,7,1,98.069817,61.831341,-0.647541,-143.939392,-190.312668,0.000000,238.615723,145.760193,-2.218337
10,0,2,29.627037,101.822250,-0.276645,-38.924435,-137.094040,0.000000,142.512756,89.013733,-1.847441
10,1,2,-10.559198,-1.235850,3.013025,14.906926,115.306931,0.000000,116.266525,72.620285,1.442229
10,2,2,87.869499,-85.091644,3.944860,-147.428528,142.251556,0.000000,204.867462,127.960571,2.374064
10,3,2,-4.314808,-59.614346,3.235581,-14.057124,149.121216,0.000000,149.782303,93.554291,1.664785
10,4,1,-46.559608,10.284940,1.159217,109.769089,-47.915276,0.000000,119.771141,74.809265,-0.411579
10,5,1,-42.730843,85.203812,0.542657,88.791245,-147.237534,0.000000,171.938293,107.392975,-1.028139
10,6,1,-115.258781,3.838437,1.216885,156.455704,-57.805214,0.000000,166.792770,104.179062,-0.353911
10,7,1,95.723618,58.729259,-0.647541,-140.772018,-186.124863,0.000000,233.365005,145.760193,-2.218337
11,0,2,28.992573,99.587631,-0.276645,-38.067905,-134.077301,0.000000,139.376785,89.013733,-1.847441
11,1,2,-10.316216,0.643643,3.013025,14.578900,112.769615,0.000000,113.708092,72.620285,1.442229
11,2,2,85.466423,-82.772957,3.944860,-144.184372,139.121323,0.000000,200.359360,127.960571,2.374064
11,3,2,-4.543938,-57.183681,3.235581,-13.747799,145.839813,0.000000,146.486359,93.554291,1.664785
11,4,1,-44.770382,9.503924,1.159217,107.353630,-46.860905,0.000000,117.135590,74.809265,-0.411579
11,5,1,-41.283554,82.803848,0.542657,86.837402,-143.997589,0.000000,168.154816,107.392975,-1.028139
11,6,1,-112.708565,2.896217,1.216885,153.012909,-56.533215,0.000000,163.122513,104.179062,-0.353911
11,7,1,93.429047,55.695438,-0.647541,-137.674347,-182.029205,0.000000,228.229843,145.760193,-2.218337
12,0,2,28.372068,97.402184,-0.276645,-37.230225,-131.126938,0.000000,136.309799,89.013733,-1.847441
12,1,2,-10.078582,2.481779,3.013025,14.258093,110.288132,0.000000,111.205956,72.620285,1.442229
12,2,2,83.116226,-80.505287,3.944860,-141.011612,136.059967,0.000000,195.950485,127.960571,2.374064
12,3,2,-4.768026,-54.806503,3.235581,-13.445280,142.630615,0.000000,143.262924,93.554291,1.664785
12,4,1,-43.020527,8.740095,1.159217,104.991325,-45.829735,0.000000,114.558037,74.809265,-0.411579
12,5,1,-39.868111,80.456696,0.542657,84.926552,-140.828934,0.000000,164.454575,107.392975,-1.028139
12,6,1,-110.214470,1.974730,1.216885,149.645874,-55.289207,0.000000,159.533020,104.179062,-0.353911
12,7,1,91.184967,52.728378,-0.647541,-134.644836,-178.023666,0.000000,223.207657,145.760193,-2.218337
13,0,2,27.765219,95.264824,-0.276645,-36.410976,-128.241501,0.000000,133.310318,89.013733,-1.847441
13,1,2,-9.846176,4.279467,3.013025,13.944345,107.861252,0.000000,108.758881,72.620285,1.442229
13,2,2,80.817749,-78.287521,3.944860,-137.908661,133.065979,0.000000,191.638596,127.960571,2.374064
13,3,2,-4.987183,-52.481636,3.235581,-13.149418,139.492035,0.000000,140.110428,93.554291,1.664785
13,4,1,-41.309177,7.993074,1.159217,102.681000,-44.821255,0.000000,112.037193,74.809265,-0.411579
13,5,1,-38.483814,78.161194,0.542657,83.057755,-137.730011,0.000000,160.835785,107.392975,-1.028139
13,6,1,-107.775253,1.073520,1.216885,146.352936,-54.072575,0.000000,156.022522,104.179062,-0.353911
13,7,1,88.990265,49.826607,-0.647541,-131.681992,-174.106277,0.000000,218.295990,145.760193,-2.218337
14,0,2,27.171722,93.174500,-0.276645,-35.609756,-125.419556,0.000000,130.376846,89.013733,-1.847441
14,1,2,-9.618884,6.037596,3.013025,13.637501,105.487778,0.000000,106.365654,72.620285,1.442229
14,2,2,78.569847,-76.118553,3.944860,-134.873993,130.137878,0.000000,187.421616,127.960571,2.374064
14,3,2,-5.201517,-50.207928,3.235581,-12.860066,136.422531,0.000000,137.027328,93.554291,1.664785
14,4,1,-39.635487,7.262492,1.159217,100.421516,-43.834969,0.000000,109.571831,74.809265,-0.411579
14,5,1,-37.129978,75.916206,0.542657,81.230080,-134.699280,0.000000,157.296600,107.392975,-1.028139
14,6,1,-105.389709,0.192142,1.216885,143.132446,-52.882713,0.000000,152.589249,104.179062,-0.353911
14,7,1,86.843857,46.988689,-0.647541,-128.784348,-170.275085,0.000000,213.492432,145.760193,-2.218337
15,0,2,26.591286,91.130173,-0.276645,-34.826168,-122.659714,0.000000,127.507912,89.013733,-1.847441
15,1,2,-9.396594,7.757039,3.013025,13.337409,103.166527,0.000000,104.025085,72.620285,1.442229
15,2,2,76.371414,-73.997314,3.944860,-131.906097,127.274208,0.000000,183.297409,127.960571,2.374064
15,3,2,-5.411135,-47.984253,3.235581,-12.577082,133.420563,0.000000,134.012054,93.554291,1.664785
15,4,1,-37.998623,6.547985,1.159217,98.211754,-42.870384,0.000000,107.160713,74.809265,-0.411579
