frame,index,player,x,y,angle,vx,vy,av,speed,dist,arrowRot
86,7,2,59.203236,-6.330218,5.483820,-10.405324,-30.308714,1.310923,32.045109,106.068161,2.372697
87,0,1,-4.452679,15.004528,2.313134,19.910889,4.413719,-1.688495,20.394224,74.957451,1.377353
87,1,1,22.928129,31.494596,-0.686981,6.302461,23.220793,-1.400233,24.060886,95.217552,-2.906276
87,2,1,57.398388,22.133266,-0.572520,-20.117603,3.068203,-0.452738,20.350229,118.885262,-2.091799
87,3,1,-34.133793,63.001740,0.686319,-10.824599,-2.586294,-0.604796,11.129280,105.691200,-0.569217
87,4,2,-6.083106,56.129631,-1.653409,-23.371342,21.735746,-1.855225,31.916489,63.950443,-2.484452
87,5,2,-31.469393,16.234484,2.042362,-16.562565,15.024418,0.860310,22.361835,76.163383,0.424693
87,6,2,33.369125,-5.457655,3.711592,14.797559,-18.419073,0.847488,23.626890,106.148888,1.886323
87,7,2,59.033630,-6.824248,5.505669,-10.176356,-29.641773,1.310923,31.339958,106.068161,2.372697
88,0,1,-4.128133,15.076471,2.284993,19.472752,4.316595,-1.688495,19.945452,74.957451,1.377353
88,1,1,23.030859,31.873093,-0.710318,6.163776,22.709822,-1.400233,23.531429,95.217552,-2.906276
88,2,1,57.070473,22.183277,-0.580066,-19.674917,3.000688,-0.452738,19.902424,118.885262,-2.091799
88,3,1,-34.310234,62.959583,0.676239,-10.586405,-2.529382,-0.604796,10.884380,105.691200,-0.569217
88,4,2,-6.464056,56.483921,-1.684330,-22.857058,21.257454,-1.855225,31.214170,63.950443,-2.484452
88,5,2,-31.739361,16.479380,2.056700,-16.198107,14.693807,0.860310,21.869764,76.163383,0.424693
88,6,2,33.610325,-5.757885,3.725717,14.471940,-18.013763,0.847488,23.106985,106.148888,1.886323
88,7,2,58.867756,-7.307406,5.527518,-9.952427,-28.989510,1.310923,30.650326,106.068161,2.372697
89,0,1,-3.810729,15.146832,2.256851,19.044256,4.221609,-1.688495,19.506556,74.957451,1.377353
89,1,1,23.131329,32.243259,-0.733655,6.028142,22.210094,-1.400233,23.013622,95.217552,-2.906276
89,2,1,56.749775,22.232187,-0.587612,-19.241972,2.934658,-0.452738,19.464472,118.885262,-2.091799
89,3,1,-34.482792,62.918354,0.666159,-10.353452,-2.473724,-0.604796,10.644871,105.691200,-0.569217
89,4,2,-6.836625,56.830418,-1.715250,-22.354090,20.789686,-1.855225,30.527306,63.950443,-2.484452
89,5,2,-32.003387,16.718887,2.071039,-15.841669,14.370471,0.860310,21.388523,76.163383,0.424693
89,6,2,33.778831,-6.065762,3.736836,-9.340850,-22.587078,-0.200633,24.442331,106.148888,1.886323
89,7,2,58.772919,-7.765679,5.546360,13.760911,-23.381893,0.262802,27.130714,106.068161,2.372697
90,0,1,-3.500309,15.215643,2.228710,18.625189,4.128713,-1.688495,19.077314,74.957451,1.377353
90,1,1,23.229588,32.605282,-0.756993,5.895494,21.721363,-1.400233,22.507210,95.217552,-2.906276
90,2,1,56.436131,22.280022,-0.595157,-18.818554,2.870081,-0.452738,19.036160,118.885262,-2.091799
90,3,1,-34.651554,62.878033,0.656079,-10.125625,-2.419290,-0.604796,10.410631,105.691200,-0.569217
90,4,2,-7.200994,57.169289,-1.746170,-21.862190,20.332211,-1.855225,29.855555,63.950443,-2.484452
90,5,2,-32.261604,16.953125,2.085377,-15.493074,14.054250,0.860310,20.917871,76.163383,0.424693
90,6,2,33.626575,-6.433929,3.733492,-9.135305,-22.090052,-0.200633,23.904480,106.148888,1.886323
90,7,2,58.997219,-8.146802,5.550741,13.458103,-22.867376,0.262802,26.533703,106.068161,2.372697
91,0,1,-3.196720,15.282941,2.200568,18.215343,4.037861,-1.688495,18.657520,74.957451,1.377353
91,1,1,23.325684,32.959339,-0.780330,5.765764,21.243387,-1.400233,22.011940,95.217552,-2.906276
91,2,1,56.129391,22.326803,-0.602703,-18.404453,2.806925,-0.452738,18.617270,118.885262,-2.091799
91,3,1,-34.816601,62.838600,0.645999,-9.902811,-2.366053,-0.604796,10.181545,105.691200,-0.569217
91,4,2,-7.557346,57.500702,-1.777091,-21.381115,19.884802,-1.855225,29.198586,63.950443,-2.484452
91,5,2,-32.514141,17.182209,2.099716,-15.152151,13.744987,0.860310,20.457575,76.163383,0.424693
91,6,2,33.477673,-6.793995,3.730148,-8.934284,-21.603962,-0.200633,23.378466,106.148888,1.886323
91,7,2,59.216583,-8.519538,5.555121,13.161959,-22.364182,0.262802,25.949833,106.068161,2.372697
92,0,1,-2.899812,15.348758,2.172427,17.814516,3.949008,-1.688495,18.246964,74.957451,1.377353
92,1,1,23.419664,33.305603,-0.803667,5.638889,20.775928,-1.400233,21.527571,95.217552,-2.906276
92,2,1,55.829399,22.372557,-0.610249,-17.999466,2.745159,-0.452738,18.207600,118.885262,-2.091799
92,3,1,-34.978016,62.800034,0.635920,-9.684900,-2.313989,-0.604796,9.957501,105.691200,-0.569217
92,4,2,-7.905857,57.824821,-1.808011,-20.910625,19.447239,-1.855225,28.556074,63.950443,-2.484452
92,5,2,-32.761120,17.406252,2.114054,-14.818729,13.442531,0.860310,20.007408,76.163383,0.424693
92,6,2,33.332043,-7.146138,3.726804,-8.737686,-21.128569,-0.200633,22.864023,106.148888,1.886323
92,7,2,59.431122,-8.884072,5.559501,12.872331,-21.872061,0.262802,25.378809,106.068161,2.372697
93,0,1,-2.609436,15.413126,2.144285,17.422510,3.862111,-1.688495,17.845440,74.957451,1.377353
93,1,1,23.511578,33.644249,-0.827004,5.514806,20.318756,-1.400233,21.053858,95.217552,-2.906276
93,2,1,55.536011,22.417303,-0.617794,-17.603390,2.684752,-0.452738,17.806944,118.885262,-2.091799
93,3,1,-35.135880,62.762314,0.625840,-9.471785,-2.263070,-0.604796,9.738387,105.691200,-0.569217
93,4,2,-8.246698,58.141811,-1.838931,-20.450489,19.019304,-1.855225,27.927700,63.950443,-2.484452
93,5,2,-33.002663,17.625364,2.128393,-14.492644,13.146729,0.860310,19.567146,76.163383,0.424693
93,6,2,33.189621,-7.490532,3.723460,-8.545414,-20.663637,-0.200633,22.360903,106.148888,1.886323
93,7,2,59.640942,-9.240585,5.563881,12.589076,-21.390768,0.262802,24.820351,106.068161,2.372697
94,0,1,-2.325451,15.476078,2.116144,17.039129,3.777125,-1.688495,17.452753,74.957451,1.377353
94,1,1,23.601469,33.975445,-0.850341,5.393454,19.871643,-1.400233,20.590570,95.217552,-2.906276
94,2,1,55.249077,22.461063,-0.625340,-17.216028,2.625674,-0.452738,17.415102,118.885262,-2.091799
94,3,1,-35.290268,62.725426,0.615760,-9.263359,-2.213271,-0.604796,9.524096,105.691200,-0.569217
94,4,2,-8.580040,58.451824,-1.869852,-20.000479,18.600786,-1.855225,27.313154,63.950443,-2.484452
94,5,2,-33.238892,17.839655,2.142731,-14.173735,12.857437,0.860310,19.136574,76.163383,0.424693
94,6,2,33.050331,-7.827348,3.720117,-8.357373,-20.208937,-0.200633,21.868855,106.148888,1.886323
94,7,2,59.846142,-9.589253,5.568262,12.312055,-20.920067,0.262802,24.274181,106.068161,2.372697
95,0,1,-2.047714,15.537645,2.088002,16.664185,3.694010,-1.688495,17.068707,74.957451,1.377353
95,1,1,23.689383,34.299351,-0.873679,5.274771,19.434370,-1.400233,20.137476,95.217552,-2.906276
95,2,1,54.968456,22.503862,-0.632886,-16.837191,2.567897,-0.452738,17.031885,118.885262,-2.091799
95,3,1,-35.441261,62.689350,0.605680,-9.059520,-2.164568,-0.604796,9.314518,105.691200,-0.569217
95,4,2,-8.906046,58.755016,-1.900772,-19.560369,18.191477,-1.855225,26.712130,63.950443,-2.484452
95,5,2,-33.469921,18.049231,2.157070,-13.861843,12.574511,0.860310,18.715475,76.163383,0.424693
95,6,2,32.914108,-8.156752,3.716773,-8.173470,-19.764240,-0.200633,21.387632,106.148888,1.886323
95,7,2,60.046829,-9.930249,5.572642,12.041129,-20.459723,0.262802,23.740030,106.068161,2.372697
96,0,1,-1.776090,15.597857,2.059861,16.297491,3.612724,-1.688495,16.693111,74.957451,1.377353
96,1,1,23.775360,34.616131,-0.897016,5.158700,19.006718,-1.400233,19.694351,95.217552,-2.906276
96,2,1,54.694012,22.545719,-0.640431,-16.466690,2.511390,-0.452738,16.657099,118.885262,-2.091799
96,3,1,-35.588932,62.654068,0.595600,-8.860166,-2.116937,-0.604796,9.109553,105.691200,-0.569217
96,4,2,-9.224878,59.051537,-1.931693,-19.129946,17.791176,-1.855225,26.124332,63.950443,-2.484452
96,5,2,-33.695869,18.254194,2.171408,-13.556814,12.297810,0.860310,18.303642,76.163383,0.424693
96,6,2,32.780880,-8.478908,3.713429,-7.993614,-19.329330,-0.200633,20.917000,106.148888,1.886323
96,7,2,60.243099,-10.263741,5.577022,11.776165,-20.009508,0.262802,23.217632,106.068161,2.372697
97,0,1,-1.510442,15.656745,2.031719,15.938867,3.533226,-1.688495,16.325783,74.957451,1.377353
97,1,1,23.859446,34.925938,-0.920353,5.045184,18.588476,-1.400233,19.260979,95.217552,-2.906276
97,2,1,54.425606,22.586655,-0.647977,-16.104342,2.456127,-0.452738,16.290562,118.885262,-2.091799
97,3,1,-35.733353,62.619560,0.585520,-8.665198,-2.070354,-0.604796,8.909099,105.691200,-0.569217
97,4,2,-9.536695,59.341530,-1.962613,-18.708994,17.399683,-1.855225,25.549469,63.950443,-2.484452
97,5,2,-33.916843,18.454647,2.185747,-13.258498,12.027198,0.860310,17.900873,76.163383,0.424693
97,6,2,32.650585,-8.793974,3.710085,-7.817716,-18.903990,-0.200633,20.456722,106.148888,1.886323
97,7,2,60.435051,-10.589895,5.581402,11.517032,-19.569201,0.262802,22.706732,106.068161,2.372697
98,0,1,-1.250640,15.714336,2.003578,15.588134,3.455478,-1.688495,15.966535,74.957451,1.377353
98,1,1,23.941681,35.228928,-0.943690,4.934165,18.179438,-1.400233,18.837143,95.217552,-2.906276
98,2,1,54.163105,22.626690,-0.655523,-15.749967,2.402081,-0.452738,15.932088,118.885262,-2.091799
98,3,1,-35.874596,62.585815,0.575440,-8.474522,-2.024796,-0.604796,8.713055,105.691200,-0.569217
98,4,2,-9.841650,59.625145,-1.993533,-18.297304,17.016804,-1.855225,24.987257,63.950443,-2.484452
98,5,2,-34.132957,18.650690,2.200085,-12.966746,11.762541,0.860310,17.506966,76.163383,0.424693
98,6,2,32.523155,-9.102107,3.706741,-7.645688,-18.488008,-0.200633,20.006575,106.148888,1.886323
98,7,2,60.622776,-10.908872,5.585783,11.263600,-19.138582,0.262802,22.207071,106.068161,2.372697
99,0,1,-0.996554,15.770660,1.975436,15.245118,3.379440,-1.688495,15.615192,74.957451,1.377353
99,1,1,24.022108,35.525249,-0.967028,4.825589,17.779402,-1.400233,18.422634,95.217552,-2.906276
99,2,1,53.906384,22.665844,-0.663068,-15.403390,2.349223,-0.452738,15.581504,118.885262,-2.091799
99,3,1,-36.012730,62.552811,0.565360,-8.288040,-1.980241,-0.604796,8.521324,105.691200,-0.569217
99,4,2,-10.139894,59.902519,-2.024454,-17.894674,16.642351,-1.855225,24.437414,63.950443,-2.484452
99,5,2,-34.344315,18.842419,2.214424,-12.681415,11.503707,0.860310,17.121727,76.163383,0.424693
99,6,2,32.398533,-9.403461,3.703398,-7.477445,-18.081182,-0.200633,19.566332,106.148888,1.886323
99,7,2,60.806374,-11.220829,5.590163,11.015746,-18.717440,0.262802,21.718407,106.068161,2.372697
100,0,1,-0.748060,15.825745,1.947295,14.909651,3.305076,-1.688495,15.271582,74.957451,1.377353
100,1,1,24.100765,35.815052,-0.990365,4.719403,17.388168,-1.400233,18.017246,95.217552,-2.906276
100,2,1,53.655308,22.704136,-0.670614,-15.064440,2.297529,-0.452738,15.238635,118.885262,-2.091799
100,3,1,-36.147823,62.520535,0.555280,-8.105662,-1.936666,-0.604796,8.333813,105.691200,-0.569217
100,4,2,-10.431576,60.173790,-2.055374,-17.500904,16.276138,-1.855225,23.899672,63.950443,-2.484452
100,5,2,-34.551022,19.029928,2.228762,-12.402361,11.250569,0.860310,16.744965,76.163383,0.424693
100,6,2,32.276649,-9.698182,3.700054,-7.312905,-17.683308,-0.200633,19.135777,106.148888,1.886323
100,7,2,60.985928,-11.525922,5.594543,10.773346,-18.305565,0.262802,21.240496,106.068161,2.372697
101,0,1,-0.505034,15.879617,1.919153,14.581566,3.232348,-1.688495,14.935533,74.957451,1.377353
101,1,1,24.177691,36.098476,-1.013702,4.615553,17.005543,-1.400233,17.620779,95.217552,-2.906276
101,2,1,53.409760,22.741585,-0.678160,-14.732948,2.246972,-0.452738,14.903310,118.885262,-2.091799
101,3,1,-36.279945,62.488968,0.545200,-7.927298,-1.894050,-0.604796,8.150429,105.691200,-0.569217
101,4,2,-10.716839,60.439091,-2.086295,-17.115799,15.917983,-1.855225,23.373762,63.950443,-2.484452
101,5,2,-34.753178,19.213312,2.243101,-12.129448,11.003001,0.860310,16.376493,76.163383,0.424693
101,6,2,32.157448,-9.986419,3.696710,-7.151985,-17.294188,-0.200633,18.714695,106.148888,1.886323
101,7,2,61.161533,-11.824301,5.598923,10.536280,-17.902752,0.262802,20.773100,106.068161,2.372697
102,0,1,-0.267356,15.932303,1.891011,14.260700,3.161221,-1.688495,14.606878,74.957451,1.377353
102,1,1,24.252924,36.375664,-1.037039,4.513988,16.631338,-1.400233,17.233036,95.217552,-2.906276
102,2,1,53.169613,22.778210,-0.685705,-14.408751,2.197527,-0.452738,14.575365,118.885262,-2.091799
102,3,1,-36.409161,62.458096,0.535120,-7.752859,-1.852371,-0.604796,7.971078,105.691200,-0.569217
102,4,2,-10.995825,60.698551,-2.117215,-16.739168,15.567709,-1.855225,22.859425,63.950443,-2.484452
102,5,2,-34.950886,19.392660,2.257439,-11.862540,10.760881,0.860310,16.016130,76.163383,0.424693
102,6,2,32.040871,-10.268312,3.693366,-6.994606,-16.913631,-0.200633,18.302881,106.148888,1.886323
102,7,2,61.333275,-12.116115,5.603303,10.304430,-17.508804,0.262802,20.315990,106.068161,2.372697
103,0,1,-0.034907,15.983831,1.862870,13.946895,3.091658,-1.688495,14.285455,74.957451,1.377353
103,1,1,24.326502,36.646751,-1.060377,4.414658,16.265368,-1.400233,16.853825,95.217552,-2.906276
103,2,1,52.934750,22.814030,-0.693251,-14.091688,2.149171,-0.452738,14.254635,118.885262,-2.091799
103,3,1,-36.535530,62.427902,0.525040,-7.582258,-1.811610,-0.604796,7.795676,105.691200,-0.569217
103,4,2,-11.268672,60.952305,-2.148136,-16.370825,15.225143,-1.855225,22.356407,63.950443,-2.484452
103,5,2,-35.144245,19.568062,2.271778,-11.601506,10.524089,0.860310,15.663696,76.163383,0.424693
103,6,2,31.926859,-10.544003,3.690022,-6.840691,-16.541449,-0.200633,17.900127,106.148888,1.886323
103,7,2,61.501236,-12.401506,5.607684,10.077682,-17.123526,0.262802,19.868940,106.068161,2.372697
104,0,1,0.192426,16.034225,1.834728,13.639995,3.023627,-1.688495,13.971105,74.957451,1.377353
104,1,1,24.398460,36.911877,-1.083714,4.317514,15.907450,-1.400233,16.482956,95.217552,-2.906276
104,2,1,52.705055,22.849060,-0.700796,-13.781602,2.101879,-0.452738,13.940963,118.885262,-2.091799
104,3,1,-36.659119,62.398373,0.514960,-7.415411,-1.771746,-0.604796,7.624133,105.691200,-0.569217
104,4,2,-11.535515,61.200474,-2.179056,-16.010586,14.890116,-1.855225,21.864456,63.950443,-2.484452
104,5,2,-35.333347,19.739603,2.286116,-11.346216,10.292507,0.860310,15.319018,76.163383,0.424693
104,6,2,31.815355,-10.813628,3.686678,-6.690162,-16.177456,-0.200633,17.506237,106.148888,1.886323
104,7,2,61.665501,-12.680618,5.612064,9.855924,-16.746723,0.262802,19.431725,106.068161,2.372697
105,0,1,0.414757,16.083509,1.806587,13.339848,2.957092,-1.688495,13.663672,74.957451,1.377353
105,1,1,24.468836,37.171165,-1.107051,4.222507,15.557407,-1.400233,16.120251,95.217552,-2.906276
105,2,1,52.480415,22.883320,-0.708342,-13.478339,2.055627,-0.452738,13.634193,118.885262,-2.091799
105,3,1,-36.779991,62.369492,0.504881,-7.252235,-1.732759,-0.604796,7.456365,105.691200,-0.569217
105,4,2,-11.796486,61.443180,-2.209977,-15.658275,14.562460,-1.855225,21.383331,63.950443,-2.484452
105,5,2,-35.518291,19.907370,2.300455,-11.096544,10.066022,0.860310,14.981926,76.163383,0.424693
105,6,2,31.706306,-11.077319,3.683335,-6.542946,-15.821472,-0.200633,17.121014,106.148888,1.886323
105,7,2,61.826153,-12.953588,5.616444,9.639045,-16.378214,0.262802,19.004133,106.068161,2.372697
106,0,1,0.632195,16.131710,1.778445,13.046306,2.892022,-1.688495,13.363004,74.957451,1.377353
106,1,1,24.537663,37.424751,-1.130388,4.129591,15.215068,-1.400233,15.765526,95.217552,-2.906276
106,2,1,52.260719,22.916826,-0.715888,-13.181749,2.010393,-0.452738,13.334174,118.885262,-2.091799
106,3,1,-37.024815,62.460999,0.513210,-15.597551,6.349526,0.631790,16.840431,105.691200,-0.569217
106,4,2,-11.925100,61.560795,-2.222488,-6.808815,6.197859,-0.618639,9.207248,63.950443,-2.484452
106,5,2,-35.699165,20.071445,2.314793,-10.852365,9.844520,0.860310,14.652249,76.163383,0.424693
106,6,2,31.599657,-11.335208,3.679991,-6.398969,-15.473322,-0.200633,16.744267,106.148888,1.886323
106,7,2,61.983269,-13.220552,5.620824,9.426938,-16.017813,0.262802,18.585949,106.068161,2.372697
107,0,1,0.844849,16.178850,1.750303,12.759223,2.828383,-1.688495,13.068953,74.957451,1.377353
107,1,1,24.604975,37.672756,-1.153726,4.038720,14.880261,-1.400233,15.418607,95.217552,-2.906276
107,2,1,52.045856,22.949596,-0.723433,-12.891686,1.966155,-0.452738,13.040757,118.885262,-2.091799
107,3,1,-37.279053,62.564495,0.523740,-15.254329,6.209805,0.631790,16.469858,105.691200,-0.569217
107,4,2,-12.036083,61.661819,-2.232799,-6.658987,6.061476,-0.618639,9.004643,63.950443,-2.484452
107,5,2,-35.876057,20.231911,2.329132,-10.613561,9.627892,0.860310,14.329827,76.163383,0.424693
107,6,2,31.495354,-11.587421,3.676647,-6.258161,-15.132833,-0.200633,16.375813,106.148888,1.886323
107,7,2,62.136929,-13.481642,5.625205,9.219500,-15.665342,0.262802,18.176968,106.068161,2.372697
108,0,1,1.052823,16.224953,1.722162,12.478457,2.766145,-1.688495,12.781371,74.957451,1.377353
108,1,1,24.670805,37.915302,-1.177063,3.949848,14.552823,-1.400233,15.079322,95.217552,-2.906276
108,2,1,51.835724,22.981644,-0.730979,-12.608006,1.922890,-0.452738,12.753797,118.885262,-2.091799
108,3,1,-37.527699,62.665714,0.534269,-14.918658,6.073159,0.631790,16.107439,105.691200,-0.569217
108,4,2,-12.144624,61.760620,-2.243109,-6.512457,5.928093,-0.618639,8.806497,63.950443,-2.484452
108,5,2,-36.049057,20.388845,2.343470,-10.380011,9.416031,0.860310,14.014502,76.163383,0.424693
108,6,2,31.393347,-11.834085,3.673303,-6.120450,-14.799836,-0.200633,16.015463,106.148888,1.886323
108,7,2,62.287205,-13.736985,5.629585,9.016625,-15.320628,0.262802,17.776985,106.068161,2.372697
109,0,1,1.256221,16.270041,1.694020,12.203870,2.705276,-1.688495,12.500118,74.957451,1.377353
109,1,1,24.735188,38.152512,-1.200400,3.862932,14.232590,-1.400233,14.747503,95.217552,-2.906276
109,2,1,51.630215,23.012987,-0.738525,-12.330568,1.880577,-0.452738,12.473150,118.885262,-2.091799
109,3,1,-37.770870,62.764706,0.544799,-14.590375,5.939520,0.631790,15.752997,105.691200,-0.569217
109,4,2,-12.250776,61.857246,-2.253420,-6.369151,5.797647,-0.618639,8.612711,63.950443,-2.484452
109,5,2,-36.218250,20.542326,2.357809,-10.151600,9.208832,0.860310,13.706114,76.163383,0.424693
109,6,2,31.293585,-12.075321,3.669959,-5.985771,-14.474167,-0.200633,15.663045,106.148888,1.886323
109,7,2,62.434174,-13.986711,5.633965,8.818215,-14.983500,0.262802,17.385803,106.068161,2.372697
110,0,1,1.455143,16.314137,1.665879,11.935325,2.645747,-1.688495,12.225054,74.957451,1.377353
110,1,1,24.798153,38.384502,-1.223737,3.777929,13.919403,-1.400233,14.422986,95.217552,-2.906276
110,2,1,51.429226,23.043640,-0.746070,-12.059236,1.839195,-0.452738,12.198680,118.885262,-2.091799
110,3,1,-38.008694,62.861519,0.555329,-14.269315,5.808821,0.631790,15.406354,105.691200,-0.569217
110,4,2,-12.354593,61.951748,-2.263731,-6.228999,5.670070,-0.618639,8.423189,63.950443,-2.484452
110,5,2,-36.383720,20.692429,2.372147,-9.928215,9.006192,0.860310,13.404511,76.163383,0.424693
110,6,2,31.196016,-12.311249,3.666615,-5.854054,-14.155664,-0.200633,15.318381,106.148888,1.886323
110,7,2,62.577911,-14.230941,5.638345,8.624171,-14.653790,0.262802,17.003231,106.068161,2.372697
111,0,1,1.649688,16.357262,1.637737,11.672689,2.587527,-1.688495,11.956043,74.957451,1.377353
111,1,1,24.859734,38.611389,-1.247075,3.694796,13.613108,-1.400233,14.105609,95.217552,-2.906276
111,2,1,51.232662,23.073618,-0.753616,-11.793873,1.798723,-0.452738,11.930249,118.885262,-2.091799
111,3,1,-38.241283,62.956203,0.565859,-13.955320,5.680999,0.631790,15.067339,105.691200,-0.569217
111,4,2,-12.456125,62.044170,-2.274041,-6.091930,5.545300,-0.618639,8.237838,63.950443,-2.484452
111,5,2,-36.545551,20.839230,2.386486,-9.709745,8.808012,0.860310,13.109548,76.163383,0.424693
111,6,2,31.100595,-12.541985,3.663272,-5.725236,-13.844171,-0.200633,14.981301,106.148888,1.886323
111,7,2,62.718483,-14.469796,5.642725,8.434397,-14.331334,0.262802,16.629076,106.068161,2.372697
112,0,1,1.839952,16.399439,1.609595,11.415833,2.530589,-1.688495,11.692953,74.957451,1.377353
112,1,1,24.919958,38.833282,-1.270412,3.613492,13.313553,-1.400233,13.795218,95.217552,-2.906276
112,2,1,51.040424,23.102938,-0.761162,-11.534349,1.759143,-0.452738,11.667725,118.885262,-2.091799
112,3,1,-38.468754,63.048801,0.576389,-13.648235,5.555989,0.631790,14.735785,105.691200,-0.569217
112,4,2,-12.555423,62.134560,-2.284352,-5.957878,5.423277,-0.618639,8.056565,63.950443,-2.484452
112,5,2,-36.703819,20.982800,2.400824,-9.496083,8.614193,0.860310,12.821073,76.163383,0.424693
112,6,2,31.007275,-12.767643,3.659928,-5.599253,-13.539531,-0.200633,14.651639,106.148888,1.886323
112,7,2,62.855965,-14.703396,5.647106,8.248798,-14.015974,0.262802,16.263155,106.068161,2.372697
113,0,1,2.026029,16.440687,1.581454,11.164629,2.474904,-1.688495,11.435650,74.957451,1.377353
113,1,1,24.978857,39.050293,-1.293749,3.533978,13.020590,-1.400233,13.491655,95.217552,-2.906276
113,2,1,50.852417,23.131611,-0.768707,-11.280538,1.720433,-0.452738,11.410978,118.885262,-2.091799
113,3,1,-38.691219,63.139362,0.586919,-13.347907,5.433730,0.631790,14.411525,105.691200,-0.569217
113,4,2,-12.652535,62.222958,-2.294662,-5.826776,5.303938,-0.618639,7.879282,63.950443,-2.484452
113,5,2,-36.858604,21.123211,2.415163,-9.287123,8.424639,0.860310,12.538947,76.163383,0.424693
113,6,2,30.916008,-12.988337,3.656584,-5.476042,-13.241594,-0.200633,14.329231,106.148888,1.886323
113,7,2,62.990421,-14.931855,5.651486,8.067285,-13.707554,0.262802,15.905286,106.068161,2.372697
114,0,1,2.208011,16.481028,1.553312,10.918952,2.420444,-1.688495,11.184010,74.957451,1.377353
114,1,1,25.036461,39.262527,-1.317086,3.456213,12.734073,-1.400233,13.194772,95.217552,-2.906276
114,2,1,50.668545,23.159655,-0.776253,-11.032310,1.682575,-0.452738,11.159881,118.885262,-2.091799
114,3,1,-38.908791,63.227932,0.597448,-13.054188,5.314161,0.631790,14.094400,105.691200,-0.569217
114,4,2,-12.747512,62.309410,-2.304973,-5.698558,5.187226,-0.618639,7.705899,63.950443,-2.484452
114,5,2,-37.009983,21.260532,2.429501,-9.082761,8.239255,0.860310,12.263028,76.163383,0.424693
114,6,2,30.826750,-13.204173,3.653240,-5.355543,-12.950214,-0.200633,14.013918,106.148888,1.886323
114,7,2,63.121918,-15.155287,5.655866,7.889765,-13.405920,0.262802,15.555291,106.068161,2.372697
115,0,1,2.385989,16.520481,1.525170,10.678681,2.367182,-1.688495,10.937906,74.957451,1.377353
115,1,1,25.092796,39.470093,-1.340424,3.380160,12.453860,-1.400233,12.904422,95.217552,-2.906276
115,2,1,50.488720,23.187080,-0.783799,-10.789546,1.645550,-0.452738,10.914309,118.885262,-2.091799
115,3,1,-39.121574,63.314552,0.607978,-12.766932,5.197223,0.631790,13.784254,105.691200,-0.569217
115,4,2,-12.840398,62.393963,-2.315284,-5.573162,5.073081,-0.618639,7.536331,63.950443,-2.484452
115,5,2,-37.158031,21.394831,2.443840,-8.882895,8.057951,0.860310,11.993181,76.163383,0.424693
115,6,2,30.739454,-13.415260,3.649896,-5.237694,-12.665246,-0.200633,13.705543,106.148888,1.886323
115,7,2,63.250519,-15.373802,5.660246,7.716151,-13.110924,0.262802,15.212997,106.068161,2.372697
116,0,1,2.560051,16.559067,1.497029,10.443698,2.315093,-1.688495,10.697218,74.957451,1.377353
116,1,1,25.147892,39.673088,-1.363761,3.305779,12.179814,-1.400233,12.620461,95.217552,-2.906276
116,2,1,50.312851,23.213903,-0.791344,-10.552123,1.609340,-0.452738,10.674140,118.885262,-2.091799
116,3,1,-39.329674,63.399265,0.618508,-12.485996,5.082859,0.631790,13.480933,105.691200,-0.569217
116,4,2,-12.931240,62.476654,-2.325594,-5.450525,4.961449,-0.618639,7.370495,63.950443,-2.484452
116,5,2,-37.302822,21.526175,2.458178,-8.687428,7.880637,0.860310,11.729273,76.163383,0.424693
116,6,2,30.654079,-13.621703,3.646553,-5.122439,-12.386548,-0.200633,13.403953,106.148888,1.886323
116,7,2,63.376293,-15.587509,5.664627,7.546358,-12.822419,0.262802,14.878238,106.068161,2.372697
117,0,1,2.730282,16.596802,1.468887,10.213885,2.264149,-1.688495,10.461827,74.957451,1.377353
117,1,1,25.201777,39.871616,-1.387098,3.233036,11.911798,-1.400233,12.342750,95.217552,-2.906276
117,2,1,50.140854,23.240135,-0.798890,-10.319924,1.573927,-0.452738,10.439257,118.885262,-2.091799
117,3,1,-39.533195,63.482117,0.629038,-12.211243,4.971011,0.631790,13.184286,105.691200,-0.569217
117,4,2,-13.020083,62.557526,-2.335905,-5.330586,4.852273,-0.618639,7.208308,63.950443,-2.484452
117,5,2,-37.444427,21.654629,2.472517,-8.496263,7.707224,0.860310,11.471171,76.163383,0.424693
117,6,2,30.570583,-13.823603,3.643209,-5.009721,-12.113983,-0.200633,13.109000,106.148888,1.886323
117,7,2,63.499298,-15.796514,5.669007,7.380301,-12.540263,0.262802,14.550843,106.068161,2.372697
118,0,1,2.896768,16.633707,1.440746,9.989130,2.214327,-1.688495,10.231616,74.957451,1.377353
118,1,1,25.254475,40.065777,-1.410435,3.161893,11.649680,-1.400233,12.071148,95.217552,-2.906276
118,2,1,49.972641,23.265791,-0.806436,-10.092835,1.539292,-0.452738,10.209542,118.885262,-2.091799
118,3,1,-39.732239,63.563145,0.639568,-11.942535,4.861624,0.631790,12.894167,105.691200,-0.569217
118,4,2,-13.106972,62.636616,-2.346216,-5.213287,4.745499,-0.618639,7.049690,63.950443,-2.484452
118,5,2,-37.582916,21.780256,2.486855,-8.309303,7.537627,0.860310,11.218749,76.163383,0.424693
118,6,2,30.488926,-14.021060,3.639865,-4.899482,-11.847416,-0.200633,12.820538,106.148888,1.886323
118,7,2,63.619595,-16.000919,5.673387,7.217898,-12.264316,0.262802,14.230653,106.068161,2.372697
